Price,price,Return,Volatility,Regime,Market Regime
Ticker,MSFT,,,,
Date,,,,,
2016-04-15,49.3406867980957,0.005238376763809782,0.005784881478350508,1,Bullish
2016-04-18,50.058868408203125,0.014555565735155929,0.005867535431637377,1,Bullish
2016-04-19,49.996795654296875,-0.0012399951473149873,0.007175352241684498,1,Bullish
2016-04-20,49.2874870300293,-0.014187081691636738,0.010464376803803507,1,Bullish
2016-04-21,49.45595169067383,0.003418000608184535,0.01050806665704271,1,Bullish
2016-04-22,45.90945816040039,-0.07171014628239814,0.03395578335490223,2,Bearish
2016-04-25,46.20204162597656,0.006373054209307671,0.03240743954938462,2,Bearish
2016-04-26,45.60799026489258,-0.012857686374404431,0.03153697573188721,2,Bearish
2016-04-27,45.16468811035156,-0.009719835317590242,0.03172736751789182,2,Bearish
2016-04-28,44.242610931396484,-0.020415887223712348,0.029633027011832215,2,Bearish
2016-04-29,44.21600341796875,-0.0006014001630462174,0.010493920187823432,0,Neutral
2016-05-02,44.872100830078125,0.01483846031735081,0.013525529717567347,0,Neutral
2016-05-03,44.13620376586914,-0.016399879894094638,0.014072509818100595,0,Neutral
2016-05-04,44.21600341796875,0.0018080316223598736,0.014346522975444306,1,Bullish
2016-05-05,44.2780647277832,0.0014035938351957267,0.011118865753769228,1,Bullish
2016-05-06,44.67703628540039,0.009010591589086347,0.011756224514894824,1,Bullish
2016-05-09,44.3933219909668,-0.006350338295074143,0.009663654978554637,1,Bullish
2016-05-10,45.23562240600586,0.018973583801871197,0.009530137612288384,1,Bullish
2016-05-11,45.262210845947266,0.0005877765912618571,0.009646241630999735,1,Bullish
2016-05-12,45.67006301879883,0.009010876075844276,0.00959116944316801,1,Bullish
