Ticker,,,,,
stock,AAPL,AMZN,GOOG,MSFT,NFLX
Date,,,,,
2019-05-30,Bearish,Bearish,Bullish,Bullish,Neutral
2019-05-31,Bearish,Bearish,Bullish,Bullish,Neutral
2019-06-03,Bearish,Neutral,Bearish,Neutral,Neutral
2019-06-04,Bullish,Neutral,Bearish,Neutral,Bearish
2019-06-05,Bullish,Neutral,Bearish,Neutral,Bearish
2019-06-06,Bearish,Neutral,Bearish,Neutral,Bearish
2019-06-07,Bullish,Neutral,Bearish,Neutral,Bearish
2019-06-10,Bearish,Neutral,Bullish,Bullish,Bearish
2019-06-11,Bearish,Bearish,Bullish,Bullish,Neutral
2019-06-12,Bearish,Bearish,Bullish,Bullish,Neutral
2019-06-13,Bearish,Bearish,Bullish,Bullish,Neutral
2019-06-14,Bearish,Bearish,Bullish,Bullish,Neutral
2019-06-17,Bearish,Bullish,Bullish,Bullish,Neutral
2019-06-18,Bullish,Bullish,Bullish,Bullish,Neutral
2019-06-19,Bearish,Bullish,Bullish,Bullish,Neutral
2019-06-20,Bearish,Bullish,Bullish,Bullish,Neutral
2019-06-21,Bearish,Bullish,Bullish,Bullish,Neutral
2019-06-24,Bearish,Bullish,Bullish,Bullish,Neutral
2019-06-25,Bearish,Bearish,Bullish,Neutral,Neutral
2019-06-26,Bullish,Bullish,Bullish,Neutral,Neutral
2019-06-27,Bearish,Bearish,Bullish,Neutral,Neutral
2019-06-28,Bearish,Bearish,Bullish,Neutral,Neutral
2019-07-01,Bullish,Bullish,Bullish,Neutral,Neutral
2019-07-02,Bearish,Bullish,Bullish,Bullish,Neutral
2019-07-03,Bearish,Bullish,Bullish,Bullish,Neutral
2019-07-05,Bearish,Bullish,Bullish,Bullish,Neutral
2019-07-08,Bearish,Bullish,Bullish,Bullish,Neutral
2019-07-09,Bearish,Bullish,Bullish,Bullish,Neutral
2019-07-10,Bearish,Bullish,Bullish,Bullish,Neutral
2019-07-11,Bearish,Bearish,Bullish,Bullish,Neutral
2019-07-12,Bearish,Bullish,Bullish,Bullish,Neutral
2019-07-15,Bearish,Bullish,Bullish,Bullish,Neutral
2019-07-16,Bearish,Bearish,Bullish,Bullish,Neutral
2019-07-17,Bearish,Bearish,Bullish,Bullish,Neutral
2019-07-18,Bearish,Bearish,Bullish,Bullish,Bullish
2019-07-19,Bearish,Bearish,Bullish,Bullish,Bearish
2019-07-22,Bullish,Bullish,Bullish,Bullish,Bearish
2019-07-23,Bearish,Bullish,Bullish,Bullish,Bearish
2019-07-24,Bearish,Bullish,Bullish,Bullish,Bearish
2019-07-25,Bearish,Bearish,Bullish,Bullish,Bearish
2019-07-26,Bearish,Bearish,Bearish,Bullish,Bearish
2019-07-29,Bearish,Bearish,Bearish,Bullish,Bearish
2019-07-30,Bearish,Bearish,Bearish,Bullish,Bearish
2019-07-31,Bullish,Bearish,Bearish,Neutral,Neutral
2019-08-01,Bearish,Bearish,Bearish,Neutral,Neutral
2019-08-02,Neutral,Bearish,Neutral,Neutral,Neutral
2019-08-05,Neutral,Bearish,Neutral,Neutral,Neutral
2019-08-06,Neutral,Bullish,Neutral,Neutral,Neutral
2019-08-07,Neutral,Bearish,Neutral,Neutral,Neutral
2019-08-08,Neutral,Bullish,Neutral,Neutral,Bearish
2019-08-09,Neutral,Bearish,Neutral,Neutral,Bearish
2019-08-12,Neutral,Bearish,Neutral,Neutral,Bearish
2019-08-13,Neutral,Bullish,Neutral,Neutral,Bearish
2019-08-14,Neutral,Bearish,Neutral,Neutral,Bearish
2019-08-15,Neutral,Bearish,Neutral,Neutral,Bearish
2019-08-16,Neutral,Bearish,Neutral,Neutral,Bearish
2019-08-19,Neutral,Bullish,Neutral,Neutral,Bearish
2019-08-20,Neutral,Bearish,Neutral,Neutral,Bearish
2019-08-21,Neutral,Bullish,Neutral,Neutral,Bearish
2019-08-22,Neutral,Bearish,Neutral,Neutral,Neutral
2019-08-23,Neutral,Bearish,Neutral,Neutral,Neutral
2019-08-26,Neutral,Bullish,Neutral,Neutral,Neutral
2019-08-27,Neutral,Bearish,Neutral,Neutral,Neutral
2019-08-28,Neutral,Bearish,Neutral,Neutral,Neutral
2019-08-29,Neutral,Bullish,Neutral,Neutral,Neutral
2019-08-30,Bearish,Bearish,Neutral,Bullish,Neutral
2019-09-03,Bearish,Bullish,Neutral,Bullish,Neutral
2019-09-04,Bearish,Bullish,Neutral,Bullish,Neutral
2019-09-05,Bullish,Bullish,Neutral,Bullish,Neutral
2019-09-06,Bearish,Bearish,Neutral,Bullish,Neutral
2019-09-09,Bearish,Bearish,Neutral,Bullish,Neutral
2019-09-10,Bearish,Bearish,Bullish,Bullish,Neutral
2019-09-11,Bearish,Bearish,Bullish,Bullish,Neutral
2019-09-12,Bearish,Bullish,Bullish,Bullish,Neutral
2019-09-13,Bearish,Bearish,Bullish,Bullish,Neutral
2019-09-16,Bearish,Bearish,Bullish,Bullish,Neutral
2019-09-17,Bearish,Bullish,Bullish,Bullish,Neutral
2019-09-18,Bearish,Bearish,Bullish,Bullish,Neutral
2019-09-19,Bearish,Bearish,Bullish,Bullish,Neutral
2019-09-20,Bearish,Bearish,Bullish,Bullish,Bearish
2019-09-23,Bearish,Bearish,Bullish,Bullish,Bearish
2019-09-24,Bearish,Bearish,Bullish,Bullish,Bearish
2019-09-25,Bearish,Bullish,Neutral,Bullish,Bearish
2019-09-26,Bearish,Bearish,Neutral,Bullish,Bearish
2019-09-27,Bearish,Bearish,Neutral,Bullish,Bearish
2019-09-30,Bullish,Bearish,Neutral,Bullish,Bearish
2019-10-01,Bearish,Bearish,Neutral,Bullish,Neutral
2019-10-02,Bearish,Bearish,Neutral,Bullish,Neutral
2019-10-03,Bearish,Bullish,Neutral,Bullish,Neutral
2019-10-04,Bullish,Bullish,Neutral,Bullish,Neutral
2019-10-07,Bearish,Bearish,Neutral,Bullish,Neutral
2019-10-08,Bearish,Bearish,Neutral,Bullish,Neutral
2019-10-09,Bearish,Bullish,Bullish,Bullish,Neutral
2019-10-10,Bearish,Bearish,Bullish,Bullish,Neutral
2019-10-11,Bullish,Bullish,Bullish,Bullish,Neutral
2019-10-14,Bearish,Bearish,Bullish,Bullish,Neutral
2019-10-15,Bearish,Bullish,Bullish,Bullish,Neutral
2019-10-16,Bearish,Bullish,Bullish,Bullish,Neutral
2019-10-17,Bearish,Bullish,Bullish,Bullish,Neutral
2019-10-18,Bearish,Bearish,Bullish,Bullish,Bearish
2019-10-21,Bearish,Bullish,Bullish,Bullish,Bearish
2019-10-22,Bearish,Bearish,Bullish,Bullish,Bearish
2019-10-23,Bearish,Bearish,Bullish,Bullish,Bearish
2019-10-24,Bearish,Bullish,Bullish,Bullish,Bearish
2019-10-25,Bearish,Bearish,Bullish,Bullish,Bearish
2019-10-28,Bearish,Bullish,Bullish,Bullish,Bearish
2019-10-29,Bearish,Bearish,Bullish,Bullish,Neutral
2019-10-30,Bearish,Bullish,Bullish,Bullish,Neutral
2019-10-31,Bullish,Bearish,Bullish,Bullish,Neutral
2019-11-01,Bullish,Bullish,Bullish,Bullish,Neutral
2019-11-04,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-05,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-06,Bearish,Bearish,Bullish,Bullish,Neutral
2019-11-07,Bearish,Bearish,Bullish,Bullish,Neutral
2019-11-08,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-11,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-12,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-13,Bearish,Bearish,Bullish,Bullish,Neutral
2019-11-14,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-15,Bearish,Bearish,Bullish,Bullish,Neutral
2019-11-18,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-19,Bearish,Bearish,Bullish,Bullish,Neutral
2019-11-20,Bearish,Bearish,Bullish,Bullish,Neutral
2019-11-21,Bearish,Bearish,Bullish,Bullish,Neutral
2019-11-22,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-25,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-26,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-27,Bearish,Bullish,Bullish,Bullish,Neutral
2019-11-29,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-02,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-03,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-04,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-05,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-06,Bullish,Bullish,Bullish,Bullish,Neutral
2019-12-09,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-10,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-11,Bearish,Bullish,Bullish,Bullish,Neutral
2019-12-12,Bearish,Bullish,Bullish,Bullish,Neutral
2019-12-13,Bearish,Bullish,Bullish,Bullish,Neutral
2019-12-16,Bearish,Bullish,Bullish,Bullish,Neutral
2019-12-17,Bearish,Bullish,Bullish,Bullish,Neutral
2019-12-18,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-19,Bearish,Bullish,Bullish,Bullish,Neutral
2019-12-20,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-23,Bearish,Bullish,Bullish,Bullish,Neutral
2019-12-24,Bearish,Bullish,Bullish,Bullish,Neutral
2019-12-26,Bearish,Bullish,Bullish,Bullish,Neutral
2019-12-27,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-30,Bearish,Bearish,Bullish,Bullish,Neutral
2019-12-31,Bearish,Bearish,Bullish,Bullish,Neutral
2020-01-02,Bearish,Bullish,Bullish,Bullish,Neutral
2020-01-03,Bearish,Bearish,Bullish,Bullish,Neutral
2020-01-06,Bearish,Bullish,Bullish,Bullish,Neutral
2020-01-07,Bearish,Bearish,Bullish,Bullish,Neutral
2020-01-08,Bearish,Bearish,Bullish,Bullish,Neutral
2020-01-09,Bullish,Bearish,Bullish,Bullish,Neutral
2020-01-10,Bearish,Bearish,Bullish,Bullish,Neutral
2020-01-13,Bullish,Bullish,Bullish,Bullish,Neutral
2020-01-14,Bearish,Bearish,Bullish,Bullish,Neutral
2020-01-15,Bearish,Bearish,Bullish,Bullish,Neutral
2020-01-16,Bearish,Bullish,Bullish,Bullish,Neutral
2020-01-17,Bearish,Bearish,Bullish,Bullish,Neutral
2020-01-21,Bearish,Bullish,Bullish,Bullish,Neutral
2020-01-22,Bearish,Bearish,Bullish,Bullish,Bearish
2020-01-23,Bearish,Bearish,Bullish,Bullish,Bearish
2020-01-24,Bearish,Bearish,Neutral,Bullish,Bearish
2020-01-27,Neutral,Bearish,Neutral,Bullish,Bearish
2020-01-28,Neutral,Bullish,Neutral,Neutral,Bearish
2020-01-29,Neutral,Bearish,Neutral,Neutral,Bearish
2020-01-30,Neutral,Bearish,Neutral,Neutral,Neutral
2020-01-31,Neutral,Neutral,Neutral,Neutral,Neutral
2020-02-03,Neutral,Neutral,Neutral,Neutral,Neutral
2020-02-04,Neutral,Neutral,Neutral,Neutral,Neutral
2020-02-05,Neutral,Neutral,Neutral,Neutral,Neutral
2020-02-06,Neutral,Neutral,Neutral,Neutral,Neutral
2020-02-07,Bearish,Bearish,Neutral,Neutral,Neutral
2020-02-10,Bearish,Bullish,Neutral,Neutral,Neutral
2020-02-11,Bearish,Bullish,Bullish,Neutral,Neutral
2020-02-12,Bullish,Bullish,Bullish,Neutral,Neutral
2020-02-13,Bearish,Bearish,Bullish,Neutral,Neutral
2020-02-14,Bearish,Bearish,Bullish,Neutral,Neutral
2020-02-18,Bearish,Bullish,Bullish,Neutral,Neutral
2020-02-19,Bullish,Bullish,Bullish,Neutral,Neutral
2020-02-20,Bearish,Bearish,Bullish,Neutral,Neutral
2020-02-21,Bearish,Bearish,Neutral,Neutral,Neutral
2020-02-24,Neutral,Neutral,Neutral,Neutral,Neutral
2020-02-25,Neutral,Neutral,Neutral,Neutral,Neutral
2020-02-26,Neutral,Neutral,Neutral,Neutral,Bearish
2020-02-27,Neutral,Neutral,Bearish,Bearish,Bearish
2020-02-28,Neutral,Neutral,Bearish,Bearish,Bearish
2020-03-02,Neutral,Neutral,Bearish,Bearish,Bearish
2020-03-03,Neutral,Neutral,Bearish,Bearish,Bearish
2020-03-04,Neutral,Neutral,Bearish,Bearish,Bearish
2020-03-05,Neutral,Neutral,Bearish,Bearish,Bearish
2020-03-06,Neutral,Neutral,Bearish,Bearish,Bearish
2020-03-09,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-10,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-11,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-12,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-13,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-16,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-17,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-18,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-19,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-20,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-23,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-24,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-25,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-26,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-27,Neutral,Neutral,Bearish,Bearish,Bullish
2020-03-30,Neutral,Neutral,Bearish,Bearish,Bearish
2020-03-31,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-01,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-02,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-03,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-06,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-07,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-08,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-09,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-13,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-14,Neutral,Neutral,Neutral,Bearish,Bearish
2020-04-15,Neutral,Neutral,Neutral,Bearish,Bearish
2020-04-16,Neutral,Neutral,Neutral,Bearish,Bearish
2020-04-17,Neutral,Neutral,Neutral,Bearish,Bearish
2020-04-20,Neutral,Neutral,Neutral,Bearish,Bearish
2020-04-21,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-22,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-23,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-24,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-27,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-28,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-29,Neutral,Neutral,Bearish,Bearish,Bearish
2020-04-30,Neutral,Neutral,Bearish,Bearish,Bearish
2020-05-01,Neutral,Neutral,Bearish,Bearish,Bearish
2020-05-04,Neutral,Neutral,Bearish,Bearish,Bearish
2020-05-05,Bearish,Neutral,Bearish,Neutral,Neutral
2020-05-06,Bearish,Neutral,Neutral,Neutral,Neutral
2020-05-07,Bearish,Neutral,Neutral,Neutral,Neutral
2020-05-08,Bearish,Bearish,Neutral,Bullish,Neutral
2020-05-11,Bearish,Bullish,Neutral,Bullish,Neutral
2020-05-12,Bearish,Bearish,Neutral,Neutral,Neutral
2020-05-13,Bearish,Bearish,Neutral,Neutral,Neutral
2020-05-14,Bearish,Bullish,Neutral,Neutral,Neutral
2020-05-15,Bearish,Bullish,Neutral,Neutral,Neutral
2020-05-18,Bullish,Bullish,Neutral,Neutral,Neutral
2020-05-19,Bearish,Bullish,Bullish,Bullish,Neutral
2020-05-20,Bullish,Bullish,Bullish,Bullish,Neutral
2020-05-21,Bearish,Bearish,Bullish,Bullish,Neutral
2020-05-22,Bearish,Bearish,Bullish,Bullish,Neutral
2020-05-26,Bearish,Bearish,Bullish,Bullish,Neutral
2020-05-27,Bearish,Bearish,Bullish,Bullish,Neutral
2020-05-28,Bearish,Bearish,Bullish,Bullish,Neutral
2020-05-29,Bearish,Bullish,Bullish,Bullish,Neutral
2020-06-01,Bearish,Bullish,Bullish,Bullish,Neutral
2020-06-02,Bearish,Bearish,Bullish,Bullish,Neutral
2020-06-03,Bearish,Bearish,Bullish,Bullish,Neutral
2020-06-04,Bearish,Bearish,Bullish,Bullish,Neutral
2020-06-05,Bullish,Bullish,Bullish,Bullish,Neutral
2020-06-08,Bearish,Bullish,Bullish,Bullish,Neutral
2020-06-09,Neutral,Bullish,Bullish,Bullish,Neutral
2020-06-10,Neutral,Bullish,Bullish,Bearish,Neutral
2020-06-11,Neutral,Bearish,Neutral,Bearish,Neutral
2020-06-12,Neutral,Bearish,Neutral,Bearish,Neutral
2020-06-15,Neutral,Bearish,Neutral,Bearish,Neutral
2020-06-16,Neutral,Bullish,Neutral,Bearish,Neutral
2020-06-17,Neutral,Bearish,Neutral,Bearish,Neutral
2020-06-18,Bearish,Bullish,Bullish,Neutral,Neutral
2020-06-19,Bearish,Bullish,Bullish,Neutral,Neutral
2020-06-22,Bullish,Bullish,Bullish,Neutral,Neutral
2020-06-23,Bullish,Bullish,Bullish,Neutral,Neutral
2020-06-24,Bearish,Bearish,Neutral,Neutral,Neutral
2020-06-25,Bearish,Bullish,Neutral,Neutral,Neutral
2020-06-26,Neutral,Bearish,Bearish,Neutral,Bearish
2020-06-29,Neutral,Bearish,Bearish,Neutral,Bearish
2020-06-30,Neutral,Neutral,Bearish,Neutral,Bearish
2020-07-01,Bearish,Neutral,Bearish,Neutral,Bearish
2020-07-02,Bearish,Neutral,Bearish,Neutral,Bearish
2020-07-06,Bullish,Neutral,Bullish,Neutral,Bearish
2020-07-07,Bearish,Neutral,Bullish,Neutral,Bearish
2020-07-08,Bullish,Neutral,Bullish,Neutral,Bearish
2020-07-09,Bearish,Neutral,Bullish,Neutral,Bearish
2020-07-10,Bearish,Neutral,Bullish,Neutral,Bearish
2020-07-13,Bearish,Neutral,Neutral,Neutral,Bearish
2020-07-14,Bearish,Neutral,Neutral,Neutral,Bearish
2020-07-15,Bearish,Neutral,Neutral,Neutral,Bearish
2020-07-16,Bearish,Neutral,Neutral,Neutral,Bearish
2020-07-17,Bearish,Neutral,Neutral,Neutral,Bearish
2020-07-20,Bullish,Neutral,Neutral,Neutral,Bearish
2020-07-21,Bearish,Neutral,Neutral,Neutral,Bearish
2020-07-22,Bearish,Neutral,Neutral,Neutral,Bearish
2020-07-23,Neutral,Neutral,Neutral,Bearish,Bearish
2020-07-24,Neutral,Neutral,Neutral,Bearish,Neutral
2020-07-27,Neutral,Neutral,Neutral,Neutral,Neutral
2020-07-28,Neutral,Bearish,Neutral,Neutral,Neutral
2020-07-29,Neutral,Bearish,Neutral,Neutral,Neutral
2020-07-30,Neutral,Bearish,Neutral,Neutral,Neutral
2020-07-31,Neutral,Bullish,Neutral,Neutral,Neutral
2020-08-03,Neutral,Bearish,Neutral,Neutral,Neutral
2020-08-04,Neutral,Bearish,Neutral,Neutral,Neutral
2020-08-05,Neutral,Bullish,Neutral,Neutral,Neutral
2020-08-06,Neutral,Bearish,Neutral,Neutral,Neutral
2020-08-07,Neutral,Bearish,Bullish,Neutral,Neutral
2020-08-10,Neutral,Bearish,Bullish,Neutral,Neutral
2020-08-11,Neutral,Bearish,Bullish,Neutral,Neutral
2020-08-12,Neutral,Bullish,Bullish,Neutral,Neutral
2020-08-13,Neutral,Bearish,Bullish,Neutral,Neutral
2020-08-14,Neutral,Bearish,Bullish,Neutral,Neutral
2020-08-17,Neutral,Bullish,Bullish,Neutral,Neutral
2020-08-18,Neutral,Bullish,Neutral,Bullish,Neutral
2020-08-19,Neutral,Bearish,Neutral,Bullish,Neutral
2020-08-20,Neutral,Bearish,Neutral,Bullish,Neutral
2020-08-21,Neutral,Bearish,Neutral,Bullish,Neutral
2020-08-24,Neutral,Bearish,Neutral,Bullish,Neutral
2020-08-25,Neutral,Bullish,Neutral,Bullish,Neutral
2020-08-26,Neutral,Bullish,Neutral,Bullish,Bullish
2020-08-27,Neutral,Bearish,Neutral,Bullish,Bullish
2020-08-28,Neutral,Bearish,Neutral,Bullish,Bullish
2020-08-31,Neutral,Bullish,Neutral,Neutral,Bullish
2020-09-01,Neutral,Bullish,Neutral,Neutral,Bullish
2020-09-02,Neutral,Bearish,Neutral,Neutral,Bearish
2020-09-03,Neutral,Neutral,Bearish,Bearish,Bearish
2020-09-04,Neutral,Neutral,Bearish,Bearish,Bearish
2020-09-08,Neutral,Neutral,Bearish,Bearish,Bearish
2020-09-09,Neutral,Neutral,Bearish,Bearish,Neutral
2020-09-10,Neutral,Neutral,Neutral,Bearish,Neutral
2020-09-11,Neutral,Neutral,Neutral,Bearish,Neutral
2020-09-14,Neutral,Neutral,Neutral,Bearish,Neutral
2020-09-15,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-16,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-17,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-18,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-21,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-22,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-23,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-24,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-25,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-28,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-29,Neutral,Neutral,Neutral,Neutral,Bearish
2020-09-30,Neutral,Neutral,Bullish,Neutral,Bearish
2020-10-01,Neutral,Neutral,Bullish,Neutral,Bearish
2020-10-02,Neutral,Neutral,Neutral,Neutral,Bearish
2020-10-05,Neutral,Neutral,Neutral,Neutral,Bearish
2020-10-06,Neutral,Neutral,Neutral,Neutral,Bearish
2020-10-07,Neutral,Neutral,Neutral,Neutral,Bearish
2020-10-08,Neutral,Neutral,Neutral,Neutral,Bearish
2020-10-09,Neutral,Neutral,Neutral,Neutral,Bearish
2020-10-12,Neutral,Neutral,Neutral,Neutral,Bearish
2020-10-13,Neutral,Neutral,Neutral,Neutral,Bearish
2020-10-14,Neutral,Neutral,Neutral,Neutral,Neutral
2020-10-15,Neutral,Neutral,Neutral,Neutral,Neutral
2020-10-16,Neutral,Neutral,Neutral,Neutral,Neutral
2020-10-19,Bearish,Bearish,Neutral,Neutral,Neutral
2020-10-20,Bearish,Bearish,Neutral,Bullish,Neutral
2020-10-21,Bearish,Bearish,Neutral,Bullish,Bearish
2020-10-22,Bearish,Bearish,Neutral,Bullish,Bearish
2020-10-23,Bearish,Bullish,Neutral,Bullish,Bearish
2020-10-26,Bearish,Bullish,Neutral,Neutral,Bearish
2020-10-27,Bearish,Bullish,Neutral,Neutral,Bearish
2020-10-28,Neutral,Neutral,Bearish,Neutral,Bearish
2020-10-29,Neutral,Neutral,Bearish,Neutral,Bearish
2020-10-30,Neutral,Neutral,Bearish,Neutral,Bearish
2020-11-02,Neutral,Neutral,Bearish,Neutral,Bearish
2020-11-03,Neutral,Neutral,Bearish,Neutral,Bearish
2020-11-04,Neutral,Neutral,Bearish,Neutral,Bearish
2020-11-05,Neutral,Neutral,Neutral,Neutral,Bearish
2020-11-06,Neutral,Neutral,Neutral,Neutral,Neutral
2020-11-09,Neutral,Neutral,Neutral,Bearish,Bullish
2020-11-10,Neutral,Neutral,Neutral,Bearish,Bullish
2020-11-11,Neutral,Neutral,Bullish,Bearish,Bullish
2020-11-12,Bearish,Neutral,Bullish,Neutral,Bearish
2020-11-13,Bearish,Neutral,Bullish,Neutral,Bearish
2020-11-16,Bearish,Neutral,Bullish,Neutral,Neutral
2020-11-17,Bearish,Bearish,Bullish,Neutral,Neutral
2020-11-18,Bearish,Bearish,Bullish,Bullish,Neutral
2020-11-19,Bearish,Bullish,Bullish,Bullish,Neutral
2020-11-20,Bearish,Bearish,Bullish,Bullish,Neutral
2020-11-23,Bearish,Bullish,Bullish,Bullish,Neutral
2020-11-24,Bearish,Bullish,Bullish,Bullish,Neutral
2020-11-25,Bearish,Bullish,Bullish,Bullish,Neutral
2020-11-27,Bearish,Bearish,Bullish,Bullish,Neutral
2020-11-30,Bullish,Bearish,Bullish,Bullish,Neutral
2020-12-01,Bearish,Bullish,Bullish,Bullish,Neutral
2020-12-02,Bearish,Bearish,Bullish,Bullish,Neutral
2020-12-03,Bearish,Bearish,Bullish,Bullish,Neutral
2020-12-04,Bearish,Bearish,Bullish,Bullish,Neutral
2020-12-07,Bearish,Bearish,Bullish,Bullish,Neutral
2020-12-08,Bearish,Bullish,Bullish,Bullish,Neutral
2020-12-09,Bearish,Bearish,Bullish,Bullish,Bearish
2020-12-10,Bearish,Bearish,Bullish,Bullish,Bearish
2020-12-11,Bearish,Bearish,Bullish,Bullish,Bearish
2020-12-14,Bearish,Bullish,Bullish,Bullish,Bearish
2020-12-15,Neutral,Bearish,Bullish,Bullish,Bearish
2020-12-16,Neutral,Bullish,Bullish,Bullish,Neutral
2020-12-17,Neutral,Bearish,Bullish,Bullish,Neutral
2020-12-18,Neutral,Bearish,Bullish,Bullish,Neutral
2020-12-21,Neutral,Bearish,Bullish,Bullish,Neutral
2020-12-22,Neutral,Bearish,Bullish,Bullish,Neutral
2020-12-23,Neutral,Bearish,Bullish,Bullish,Neutral
2020-12-24,Neutral,Bullish,Bullish,Bullish,Neutral
2020-12-28,Neutral,Bullish,Bullish,Bullish,Neutral
2020-12-29,Neutral,Bullish,Bullish,Bullish,Neutral
2020-12-30,Neutral,Bearish,Bullish,Bullish,Neutral
2020-12-31,Neutral,Bearish,Bullish,Bullish,Neutral
2021-01-04,Neutral,Bearish,Bullish,Neutral,Bearish
2021-01-05,Neutral,Bullish,Bullish,Neutral,Bearish
2021-01-06,Neutral,Bearish,Bullish,Neutral,Bearish
2021-01-07,Neutral,Bearish,Neutral,Neutral,Bearish
2021-01-08,Neutral,Bearish,Neutral,Neutral,Bearish
2021-01-11,Neutral,Bearish,Neutral,Neutral,Bearish
2021-01-12,Neutral,Bearish,Neutral,Neutral,Neutral
2021-01-13,Neutral,Bullish,Neutral,Neutral,Neutral
2021-01-14,Neutral,Bearish,Neutral,Neutral,Neutral
2021-01-15,Neutral,Bearish,Neutral,Neutral,Neutral
2021-01-19,Neutral,Bullish,Neutral,Neutral,Neutral
2021-01-20,Neutral,Bullish,Neutral,Neutral,Bullish
2021-01-21,Neutral,Bullish,Neutral,Neutral,Bullish
2021-01-22,Neutral,Bearish,Neutral,Neutral,Bullish
2021-01-25,Neutral,Bearish,Neutral,Neutral,Bullish
2021-01-26,Neutral,Bearish,Neutral,Neutral,Bullish
2021-01-27,Neutral,Bearish,Neutral,Neutral,Bearish
2021-01-28,Neutral,Bearish,Neutral,Neutral,Bearish
2021-01-29,Neutral,Bearish,Neutral,Neutral,Bearish
2021-02-01,Neutral,Bullish,Bearish,Neutral,Bearish
2021-02-02,Neutral,Bearish,Bearish,Neutral,Bearish
2021-02-03,Neutral,Bearish,Bearish,Neutral,Neutral
2021-02-04,Neutral,Bearish,Bearish,Neutral,Neutral
2021-02-05,Bearish,Bearish,Bearish,Neutral,Neutral
2021-02-08,Bearish,Bearish,Bearish,Bullish,Neutral
2021-02-09,Bearish,Bearish,Bearish,Bullish,Neutral
2021-02-10,Bearish,Bearish,Bullish,Bullish,Neutral
2021-02-11,Bearish,Bearish,Bullish,Bullish,Neutral
2021-02-12,Bearish,Bullish,Bullish,Bullish,Neutral
2021-02-16,Bearish,Bullish,Bullish,Bullish,Neutral
2021-02-17,Bearish,Bullish,Bullish,Bullish,Neutral
2021-02-18,Bearish,Bullish,Bullish,Bullish,Neutral
2021-02-19,Bearish,Bearish,Bullish,Bullish,Neutral
